id,title,description,availability,condition,price,property_type,listing_type,city,neighborhood,state,bedrooms,bathrooms,parking_spaces,area,link,image_link
5370,"Casa Comercial com 4 quartos para alugar, 810m² - Ribeirânia - Galeria Imobiliária","Casa comercial para locação - Ribeirânia 4 dormitórios sendo 4 suítes 3 salas ampla 5 banheiros Cozinha com armários Área de lazer com churrasqueira Rico em armários Piscina 6 vagas de garagem 810m² Área construída 1705m² área total Excelente localização, próxima á AV Leão Xll e ampla rede de comércios Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,30000 BRL,house,for_rent,RIBEIRÃO PRETO,RIBEIRÂNIA,São Paulo,4,5,6,810,https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/ribeirania/5370,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/5370/dc598e3af43a1496e955e57a9e90cb5aAT.jpg
43231,"Salão comercial para locação, 212m² - Bonfim Paulista - Galeria Imobiliária","Salão comercial com 2 vagas de garagem para locação em Bonfim Paulista em Ribeirão Preto. Próximo à Rodovia Machado Sant'Anna, às avenidas Eugênio Del Lama Netto, Padre José Anselmi e Dr. Celso Charuri, aos Shoppings Ribeirão e Iguatemi, Arena Beach Ribeirão, Colégio Pequeno Príncipe, Praça Doutor Luiz Antônio Passini Rossi e diversos comércios. Imóvel amplo, arejado, bem estruturado e com ótima iluminação natural. localizado em uma região tranquila que oferece segurança, ideal para quem busca por acessibilidade e praticidade no dia a dia. Galpão amplo 2 Banheiros, sendo 1 com acessibilidade para PNE Copa com gabinete Escritório 2 Vagas de garagem Dimensões: 212,00m² de área útil 265,00m² de área total Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,6000 BRL,commercial,for_rent,RIBEIRÃO PRETO,BONFIM PAULISTA,São Paulo,,2,2,212,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/bonfim-paulista/43231,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43231/419e476ab3918618860e586d5127e972AT.jpg
5576,"Prédio comercial com 8 salas para alugar, 311m² - Vila Seixas - Galeria Imobiliária","Prédio comercial para locação na Vila Seixas em Ribeirão Preto. Excelente localização, próximo aos correios e Avenida Independência. 8 Salas 3 Cozinhas 7 Banheiros sociais Garagem para dois carros. Dimensão: 311m² Agende sua visita! Atendemos aos sábados. Galeria Imobiliaria - A arte de bem morar!",for rent,,6000 BRL,commercial,for_rent,RIBEIRÃO PRETO,VILA SEIXAS,São Paulo,,7,2,311,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/vila-seixas/5576,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/5576/1557e529d993a6726ae9cefaa8c3b70eAT.jpg
6073,Salão Comercial para alugar - Jardim Salgado Filho - Galeria Imobiliária,Salão Comercial para locação - Jardim Salgado Filho Amplo Galpão Escritório Banheiro Quarto de despejo Em excelente localização próximo à rodovia anhanguera e ampla rede de comércios Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!,for rent,,5000 BRL,commercial,for_rent,RIBEIRÃO PRETO,JARDIM SALGADO FILHO I,São Paulo,,,,321,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-salgado-filho-i/6073,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/6073/5e3c3788cb0d638e0ae008d45b132776AT.jpg
43233,Salão comercial para alugar 102m² - Centro - Galeria Imobiliária,"Salão comercial para locação no Centro em Ribeirão Preto. Próximo às Avenidas Dr. Francisco Junqueira, Jerônimo Gonçalves e Independência, ao Theatro Pedro II, Praça XV de Novembro, Choperia Pinguim, Sorveteria do Jô, Colégio Auxiliadora e diversos comércios. Imóvel com excelente localização, ideal para quem busca um espaço funcional e ideal para o seu negócio. Localizado próximo a comércios, transporte público e principais vias de acesso. Oportunidade perfeita para quem busca visibilidade e praticidade. Salão amplo Porta de enrolar ampla Porcelanato 2 Banheiros Fundo aberto livre Dimensão: 102,47m² de Área útil Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!",for rent,,13100 BRL,commercial,for_rent,RIBEIRÃO PRETO,Centro,São Paulo,,2,,102,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/centro/43233,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43233/0fb0b44aee04a8f641b26ad0939dc713AT.jpg
43245,"Salão comercial para alugar, 123m² - Jardim Zara - Galeria Imobiliária","Salão comercial para locação no Jardim Zara em Ribeirão Preto. Próximo as Avenidas das Lágrimas, José Gomes da Silva, Leão XIII, Pres Kennedy, à Farmácia Drogal, Atacadão, Supermercado Mialich, Colégio Ressureição e diversos comércios. Imóvel ideal para quem deseja expandir seu negócio, o espaço e ideal para diversos tipos de comércio e oferecendo um ambiente versátil. Localizado em uma região privilegiada da cidade, proporcionando visibilidade, praticidade, e potencial para atrair novos clientes. Salão amplo 1 Sala no fundo com espaço pequeno Cozinha Banheiro social Corredor lateral Área de serviço Dimensões: 123,94m² de área útil 132,50m² de área total Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,2200 BRL,commercial,for_rent,RIBEIRÃO PRETO,JARDIM ANHANGUERA,São Paulo,,,,123,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-anhanguera/43245,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43245/d71a68f502331247a5fb7f6318bf0e21AT.jpg
43244,"Salão comercial para alugar, 48m² - Jardim Irajá - Galeria Imobiliária","Salão comercial para locação no Jardim Irajá em Ribeirão Preto. Próximo às avenidas Senador César Vergueiro, Professor João Fiúsa, Presidente Vargas e Leais Paulista, ao Assaí Atacadista, Empório Santa Ângela, Mundo Árabe – Ribeirão Preto, Mini Garden Gaia e diversos comércios. Imóvel comercial, cômodos bem distribuídos, ideal para quem busca um espaço funcional e ideal para o seu negocio. Situado em área de grande fluxo, próximo a comércios, transporte público e principais vias de acesso. Oportunidade perfeita para quem busca visibilidade e praticidade. Salão amplo com balcão, armários e gabinete 2 Banheiros (masc/fem) Cozinha com pia e coifa Área de churrasco com prateleiras Área de serviço Porta de enrolar Dimensão: 48,04m² de área útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,6500 BRL,commercial,for_rent,RIBEIRÃO PRETO,JARDIM IRAJÁ,São Paulo,,2,,48,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-iraja/43244,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43244/0e17960ab0d39f1187195c2d8db0ac28AT.jpg
63,"Casa comercial com 4 quartos para alugar, 233m² - Parque dos Bandeirantes - Galeria Imobiliária","Casa comercial para locação no Parque dos Bandeirantes em Ribeirão Preto, em excelente localização próximo a Avenida 13 de Maio e ampla rede de comércios. Oportunidade única para o seu comércio, com amplo estacionamento e opções de disposição interna. 2 salas grandes com uma parede que pode ser removida pelo locatário Cozinha com armário 4 quartos com armários sendo 1 suíte Dependência completa de serviço Salão no fundo Lavabo Banheiro social Varanda 21 metros de estacionamento Dimensões: 484m² de terreno, 318m² de área construída Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!",for rent,,6000 BRL,house,for_rent,RIBEIRÃO PRETO,PARQUE DOS BANDEIRANTES,São Paulo,4,1,6,233,https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/parque-dos-bandeirantes/63,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/63/1695759338759AT.jpg
19,"Terreno com 2.700,00m² - Parque Industrial Lagoinha - Galeria Imobiliária","Terreno Comercial para locação no Parque Industrial Lagoinha em Ribeirão Preto. Próximo às Avenidas Pres. Kennedy, Pres. Castelo Branco, Henri Nestlé, Leão XIII ao Novo Shopping, Super atacado Tonin, São Francisco Mais Saúde, Oásis Plaza Hotel e diversos comércios. Excelente oportunidade de locação de terreno comercial, imóvel amplo, bem arejado, com possibilidade de modificação de acordo com segmento do cliente . Bem localizada, ideal para o seu negócio. Amplo Terreno Área verde Dimensão: 2.700,00²- área total Agende a sua visita! Atendemos aos Sábados",for rent,,15000 BRL,land,for_rent,RIBEIRÃO PRETO,PARQUE INDUSTRIAL LAGOINHA,São Paulo,,,,2700,https://galeriaimobiliaria.com.br/imovel/locacao/terreno/ribeirao-preto/parque-industrial-lagoinha/19,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/19/e903aecc70ce09adc906ba533e3d9d87AT.jpg
376,"Casa comercial para alugar com 9 salas, 253m² - Jardim Palma Travasss - Galeria Imobiliária","Casa comercial com 9 salas e 1 vaga de garagem para locação no Jardim Palma Travassos em Ribeirão Preto. Próximo às Avenidas Maria de Jesus Condeixa, Leão XIII, Presidente Castelo Branco, Dr. Francisco Junqueira, ao Supermercado Assaí Atacadista, Farmácia Drogal, Hotel Aplacas, Estádio Comercial. Imóvel comercial amplo e com cômodos bem distribuídos, localizado em um bairro tradicional da cidade e de fácil acesso, trazendo toda a visibilidade que o seu negócio precisa. 9 Salas 4 banheiros corredor externo, lavanderia fundo com espaço coberto Espaço para arquivo ou depósito Dimensões: 350.00 m² de área terreno 253,25m² de área útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,3000 BRL,house,for_rent,RIBEIRÃO PRETO,JARDIM PALMA TRAVASSOS,São Paulo,1,4,1,253,https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/jardim-palma-travassos/376,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/376/1694545596553AT.jpg
370,"Casa comercial com 4 quartos para alugar, 150m² - Centro - Galeria Imobiliária","Casa comercial com 4 quartos com 2 vagas de garagem no Centro de Ribeirão Preto. Próximo ás Avenidas, Dr. Francisco Junqueira, Independência, Nove de Julho, Jeronimo Gonçalves ao Shopping Santa Úrsula, Bar Nelson, Hospital São Francisco, Sorveteria do Jô e diversos comércios. Imóvel com cômodos bem distribuídos, amplo, arejadas ideal para diversas atividades. Localizado no Centro da cidade sendo um ponto estratégico, trazendo segurança, visibilidade, facilidade e flexibilidade no dia a dia. 4 Quartos, sendo 2 suítes Sala dois ambientes Cozinha independente Banheiro social Despensa Área de serviço Quintal Escada 2 Vagas de garagem Dimensão: 150,00m² de área útil m² de área total Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,4100 BRL,house,for_rent,RIBEIRÃO PRETO,ALTO DA BOA VISTA,São Paulo,4,2,2,150,https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/alto-da-boa-vista/370,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/370/0f3839d3bc0f10998b6205ad6808994dAT.jpg
692,"Salão Comercial para alugar, 41m² - Vila Seixas - Galeria Imobiliária","Salão comercial para Locação na Vila Seixas em Ribeirão Preto. Ótima localização, próximo ao Shopping Santa Úrsula e Av. Independência. 2 Salas 1 Banheiro Mezanino Recepção Copa Dimensão: 41 m² construída Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!",for rent,,1000 BRL,commercial,for_rent,RIBEIRÃO PRETO,VILA SEIXAS,São Paulo,,1,,41,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/vila-seixas/692,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/692/1696281775385AT.jpg
594,Apartamento com 3 quartos para alugar - 76m² - Jardim Irajá - Galeria Imobiliária,"Apartamento para Locação 3 dormitórios sendo 1 suíte e 1 vaga de garagem para locação no Jardim Irajá em Ribeirão Preto. Próximo ás Avenidas Senador César Vergueiro, Professor João Fiusa, Presidente Vargas e Leais Paulista, ao Assaí Atacadista, Empório Santa Ângela, Mundo Árabe – Ribeirão Preto, Mini Garden Gaia e diversos comércios. Imóvel amplo, bem arejado, com uma ótima iluminação natural e com cômodos bem distribuídos. Localizado em uma região de fácil acesso da cidade, ideal para quem busca por segurança, tranquilidade e praticidade no dia a dia. 3 Quartos 1 suíte com armário embutido e ventilador de teto Banheiro social com box blindex e gabinete Sala Sacada Cozinha com armários Área de serviço elevador 1 Vagas de garagem coberta no sub solo Dimensão: 76,29 m² de área útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,2300 BRL,apartment,for_rent,RIBEIRÃO PRETO,JARDIM IRAJÁ,São Paulo,3,1,1,76,https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/jardim-iraja/594,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/594/1694538051956AT.jpg
831,"Apartamento com 2 quartos para alugar, 71m² - Jardim Paulista - Galeria Imobiliária","Apartamento com 2 quartos e 1 vaga de garagem para locação no Jardim Paulista em Ribeirão Preto. Próximos às Avenidas Dr. Francisco Junqueira, Treze de Maio, Meira Júnior, Independência ao Assaí Atacadista, Drogaria Total, UPA, Padaria Villa Sucreê e diversos comércios. Imóvel bem arejado, com uma ótima iluminação natural e com cômodos bem distribuídos. Localizado em uma região de fácil acesso da cidade, ideal para quem busca por segurança, tranquilidade e praticidade no dia a dia. 2 Quartos com armários, sendo 1 suíte Sala dois ambientes Cozinha independente com armários Banheiro social com gabinete e box blindex Área de serviço Sacada gourmet 1 Vaga de garagem Dimensão: 71,00m² de área útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,2500 BRL,apartment,for_rent,RIBEIRÃO PRETO,JARDIM PAULISTA,São Paulo,2,1,1,71,https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/jardim-paulista/831,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/831/1696303663360AT.jpg
830,"Casa Comecial para alugar, 424m² - Jardim América - Galeria Imobiliária","Casa para Locação Jardim América Casa grande com divisórias, 2 dormitórios, 2 salas, 2 banheiros, churrasqueira, 1 dormitório de empregada, área de serviço, 4 vagas de garagem. Excelente localização próximo ao Shopping Santa Úrsula e Av. Independência Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,4500 BRL,house,for_rent,RIBEIRÃO PRETO,JARDIM AMÉRICA,São Paulo,2,2,1,424,https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/jardim-america/830,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/830/1694535313016AT.jpg
895,Casa em Ribeirão Preto para Locação - Galeria Imobiliária,"Casa ideal p/ comercio, de esquina, em excelente ponto da avenida, plana, com 3 dormitórios, sendo 2 suítes, armários, wc social, 3 salas, lavabo, escritório, jardim de inverno, ampla copa/cozinha com armários, área de serviço, quintal na lateral da casa, garagem na frente para 3 carros, garagem subsolo no fundo para 2 carros com um quarto, wc e despensa. ótimo imóvel para restaurantes, bares, estética, etc",for rent,,7000 BRL,house,for_rent,RIBEIRÃO PRETO,JARDIM IRAJÁ,São Paulo,3,2,5,296,https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/jardim-iraja/895,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/895/1696287415238AT.jpg
1962,"Sala comercial para alugar, 28m² - Centro - Galeria Imobiliária","Sala comercial para Locação no Centro de Ribeirão Preto em excelente localização fácil acesso ao Shopping Santa Úrsula e próximo à Avenida Nove de Julho Excelente oportunidade de alugar, esta ampla sala comercial, bem arejada, com boa iluminação natural. Ideal para o seu negocio decolar ! Sala comercial Banheiro Copa Dimensões: - 28m² Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,650 BRL,commercial,for_rent,RIBEIRÃO PRETO,Centro,São Paulo,,,,28,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/centro/1962,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/1962/1695759646255AT.jpg
1836,Sala Comercial em Ribeirão Preto para Locação - Galeria Imobiliária,"Sala para Locação Parque Residencial Lagoinha, Ribeirão Preto Sala ampla com banheiro privativo, copa e interfone Possui garagem para clientes. Excelente localização próximo Av Castelo Branco, Av Leão XIII 50,00 m² construída Agende já uma visita! Galeria Imobiliária, a arte de bem morar!",for rent,,2700 BRL,commercial,for_rent,RIBEIRÃO PRETO,PARQUE INDUSTRIAL LAGOINHA,São Paulo,,,,50,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/parque-industrial-lagoinha/1836,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/1836/1694564590677AT.jpg
1016,"Sala Comercial para alugar, 74m² - Centro - Galeria Imobiliária",Sala comercial para locação no Centro de Ribeirão Preto. Excelente localização próximo ao Shopping Santa Úrsula e Av. Independência e ampla rede de comércios. Ampla com split Ventilador de teto Banheiro social Copa 2 Vagas frontais comunitárias. Dimensão: 74m² Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!,for rent,,2600 BRL,commercial,for_rent,RIBEIRÃO PRETO,Centro,São Paulo,,,3,74,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/centro/1016,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/1016/1694548660387AT.jpg
2235,"Salão Comercial para alugar, 147m² - Alto da Boa Vista - Galeria Imobiliária","Salão para locação no Alto da Boa Vista em Ribeirão Preto. Bem localizado, próximo a Praça Sete de Setembro, Avenida Independência e ao Centro da cidade Sala Banheiro Dimensão:147m² Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!",for rent,,3000 BRL,commercial,for_rent,RIBEIRÃO PRETO,ALTO DA BOA VISTA,São Paulo,,,,147,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/alto-da-boa-vista/2235,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/2235/1696273982813AT.jpg
2465,"Terreno para alugar, 120m² - Centro - Galeria Imobiliária","Terreno para locação no Centro de Ribeirão Preto. Próximo às avenidas Dr. Francisco Junqueira, Jerônimo Gonçalves e Independência, ao Theatro Pedro II, Praça XV de Novembro, Choperia Pinguim, Sorveteria do Jô, Colégio Auxiliadora e diversos comércios. localizado no centro da cidade, ideal para quem deseja visibilidade e fácil acesso. fornecendo praticidade no dia a dia. Terreno amplo Portão Dimensão: 120,00 m² área total Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,1000 BRL,land,for_rent,RIBEIRÃO PRETO,Centro,São Paulo,,,,120,https://galeriaimobiliaria.com.br/imovel/locacao/terreno/ribeirao-preto/centro/2465,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/2465/1694544188575AT.jpg
2567,"Salão Comercial para alugar, 747m² - Ipiranga - Galeria Imobiliária","Salão Comercial para Locação Ipiranga, parte superior: Mezanino com 2 banheiros Parte inferior: salão amplo com 3 banheiros, copa e 4 vagas de garagem. 747,07 m² construída Ótima localização na Avenida Dom Pedro I, ampla rede de Comércios, Bancos e Farmácias. Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!",for rent,,9000 BRL,commercial,for_rent,RIBEIRÃO PRETO,Ipiranga,São Paulo,,2,4,747,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/ipiranga/2567,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/2567/1696288582542AT.jpg
2463,"Terreno com 550,00m² total - Jardim Palma Travassos - Galeria Imobiliária","Terreno para Locação Jardim Palma Travassos, Ribeirão Preto Amplo terreno com escritório e banheiro Excelente localização próximo á Av. Dr. Plínio de Castro Prado e Av. Presidente Castelo Branco 50,00 m² total Agende já sua Visita ! Atendemos ao Sábado Galeria- Arte de Bem Morar !",for rent,,8500 BRL,land,for_rent,RIBEIRÃO PRETO,JARDIM PALMA TRAVASSOS,São Paulo,,,,550,https://galeriaimobiliaria.com.br/imovel/locacao/terreno/ribeirao-preto/jardim-palma-travassos/2463,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/2463/1694540224662AT.jpg
2705,CASA RESIDENCIAL PARA LOCAÇÃO NO ALTO DA BOA VISTA - RIBEIRÃO PRETO - Galeria Imobiliária,"CASA RESIDENCIAL PARA LOCAÇÃO NO ALTO DA BOA VISTA - RIBEIRÃO PRETO Principais informações do imóvel: - 5 Dormitórios sendo 3 suítes - Sala - Sala de tv -1 Banheiro social - Cozinha - Despensa Área externa - Escritório -Área de serviço -1 Quarto -2 banheiros -2 vagas de garagem Informações Bônus : - Armários - Piscina Dimensões: - 864,78 m² de Terreno - 271,07 m² de Área Construída Excelente localização próximo a Avenida Itatiaia, Avenida Nove de Julho e fácil acesso ao Shopping Santa Ursula, ampla rede comércios , bares , restaurantes. ""Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!""",for rent,,9800 BRL,house,for_rent,RIBEIRÃO PRETO,ALTO DA BOA VISTA,São Paulo,5,1,2,271,https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/alto-da-boa-vista/2705,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/2705/1694567314442AT.jpg
2890,"Salão Comercial para alugar, 1175m² - Jardim América - Galeria Imobiliária",Salão comercial para Locação no Jardim América em Ribeirão Preto. Excelente localização no Centro da cidade e próximo as avenidas Costábile Romano e Portugal. Amplo salão com 4 pavimentos Recepção 2 Banheiros Dimensão: 1.175m² Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!,for rent,,25000 BRL,commercial,for_rent,RIBEIRÃO PRETO,JARDIM AMÉRICA,São Paulo,,2,,1175,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-america/2890,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/2890/1696281087293AT.jpg
2837,"Salão comercial para locação, 185m² - Centro - Galeria Imobiliária","Salão comercial para locação no Centro de Ribeirão Preto. Próximo ás Avenidas, Dr. Francisco Junqueira, Jeronimo Gonçalves, Nove de Julho, Independência, ao Shopping Santa Úrsula, Catedral Metropolitana, Bar do Nelson, Museu Casa da Memória Italiana e diversos comércios. Imóvel com salão amplo dando para aproveitar bem o espaço para diversas atividades comerciais. Localizado no Centro da cidade sendo um ponto estratégico, trazendo segurança, visibilidade e praticidade no dia a dia. Salão amplo com armários embutidos Banheiro social Provadores Vitrine 3 Portas de enrolar Informações complementares: salão dividido em 2. Dimensão: 185,55m² de área útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,7150 BRL,commercial,for_rent,RIBEIRÃO PRETO,Centro,São Paulo,,,,185,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/centro/2837,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/2837/add81d7ad670debef3f21e916c68640dAT.jpg
3138,"Sala Comercial para alugar, 16m² - Nova Ribeirânia - Galeria Imobiliária","Sala comercial para locação na Nova Ribeirânia em Ribeirão Preto. Próximo ás Avenidas Leão XIII, Pres. Castelo Branco, Pres. Kennedy, Costábile Romano, ao Assaí Atacadista, Unaerp, Novo Shopping, Churrascaria JP SteakHouse e diversos comércios. imovel disponível para locação em localização privilegiada. Situada em uma área estratégica com comércios e principais vias da região. Ambiente moderno, com boa iluminação natural e estrutura pronta para receber sua empresa. Sala ampla Banheiro Condomínio: recepção, sala de Reunião, cozinha, acesso 24h, internet e estacionamento frontal. Dimensão: 16,13m² de área útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,850 BRL,commercial,for_rent,RIBEIRÃO PRETO,NOVA RIBEIRÂNIA,São Paulo,,,,16,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/nova-ribeirania/3138,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/3138/1694538245008AT.jpg
40423,"Sala Comercial com banheiro para alugar, 36m² - Jardim São Luiz - Galeria Imobiliária","Sala Comercial para locação no Jardim São Luiz para locação em Ribeirão Preto. Próximo às Avenidas Presidente Vargas, Itatiaia, Antônio Diederichsen, Nove de julho, Portugal, Senador Cesar Vergueiro, ao Villa Sucreê, Alta Brasa Churrascaria, Hotel Araucária Plaza, Savegnago Supermercados, Churrascaria Nativas Grill e diversos comércios. Ótima oportunidade de alugar este ampla sala comercial térreo com 36m², bem arejada, com excelente infraestrutura. Bem localizada em uma região privilegiada e com fácil acesso, ideal para instalação do seu próprio negocio. Sala ampla Banheiro Cozinha Dimensão 36m² de área útil Agende a sua visita! Atendemos aos sábados! Galeria Imobiliária. A arte de bem morar!",for rent,,1750 BRL,commercial,for_rent,RIBEIRÃO PRETO,JARDIM SÃO LUIZ,São Paulo,,,,36,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-sao-luiz/40423,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/40423/62e7af98a564949d21a44025819b1f00AT.jpg
3017,"Salão comercial para alugar, 90m² - Campos Eliseos - Galeria Imobiliária","Salão comercial para locação no Campos Elíseos em Ribeirão Preto. Próximo às avenidas Marechal Costa e Silva, Saudade e Coronel Quito Junqueira, aos Supermercados Savegnago, Supermercados Gricki, Academia Skyfit e diversos comércios. imóvel de esquina, amplo e com boa infraestrutura. Ideal para quem deseja visibilidade. Localizado em um ponto estratégico em um bairro tradicional da cidade. Salão amplo Copa 2 Banheiros de esquina 2 Portas de enrolar Dimensões: 90,00 m² - área útil Agende a sua visita! Atendemos aos Sábados Galeria Imobiliária - A arte de bem morar!",for rent,,2800 BRL,commercial,for_rent,RIBEIRÃO PRETO,CAMPOS ELÍSEOS,São Paulo,,2,,90,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/campos-eliseos/3017,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/3017/6b0841862d33ce5c34b1eddbd1c0c934AT.jpg
3237,"Salão Comercial para alugar, 289m² - Ipiranga - Galeria Imobiliária",Salão comercial para Locação no Ipiranga em Ribeirão Preto. Com fácil acesso ás Avenidas Dom Pedro I e Rio Pardo. Alto fluxo de pessoas e comércios. Amplo salão 3 Banheiros Cozinha Piso superior 2 Quartos Atende a vários segmentos comerciais Dimensão: 289m² Agende a sua visita! Atendemos aos sábados. Galeria Imobiliária - A arte de bem morar!,for rent,,9000 BRL,commercial,for_rent,RIBEIRÃO PRETO,Ipiranga,São Paulo,2,3,,289,https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/ipiranga/3237,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/3237/1694561188295AT.jpg
